"" "gene.id" "p.value" "q.value" "log.fc" "test.stat"
"3925" "YLR156W" 0.0328983422955318 0.0496129449740362 0.969974145246202 2.38235271342199
"3926" "YOR056C" 0.00647664971852789 0.0113198617308601 -0.230537340654337 -3.22886247024353
"3927" "YCR023C" 0.00694053354758419 0.0120597531124292 -0.26651295704602 -3.19317450176502
"3928" "YML083C" 0.0217605274330511 0.034122092633514 -0.600829574094874 -2.60060377931998
"3929" "YDR363W" 0.010631152419685 0.0177738305978991 0.355960606833604 2.97303934493485
"3930" "YDL012C" 0.0133524728592095 0.021881732826891 -0.432311562580513 -2.8550622516953
"3931" "YOL150C" 0.0404926949577389 0.0597570968674776 1.1631013763081 2.27120262654416
"3932" "YKL017C" 0.0088915045911975 0.0151204114987299 0.291988082146653 3.06534701707418
"3933" "YEL006W" 0.00803282792531725 0.0138073463708422 -0.254321620374275 -3.11776513995407
"3934" "YDR254W" 0.00875718867165149 0.0149230341989956 0.296712255647387 3.07320480607475
"3935" "YPL129W" 0.00695420304140555 0.012080296414465 -0.232259737786416 -3.19215942662813
"3936" "YML003W" 0.0170736579533061 0.0273273846529771 0.53334233221674 2.72733116047662
"3937" "YMR282C" 0.00753744694308551 0.0130208550044007 -0.293507631265257 -3.1506089511591
"3938" "YPL264C" 0.00991285618077876 0.0166795023494482 -0.308535676668707 -3.00919197287605
"3939" "YMR047C" 0.00622629683902323 0.0109319468386715 -0.241952921366552 -3.24920149914956
"3940" "YMR007W" 0.0380746396221041 0.0566100664563194 1.14888848635487 2.30427577600216
"3941" "YOR015W" 0.0151964830769842 0.0245773528528135 0.451473347350716 2.78792266887519
"3942" "YOL164W-A" 0.0524349824614693 0.0755738390092382 1.57087068784335 2.13108355144532
"3943" "YJL005W" 0.00622940323432171 0.0109344663157855 0.231297660815918 3.24894414597963
"3944" "YDR199W" 0.0256837277335022 0.0395813773457176 0.695132155669854 2.51347870084971
"3945" "YFL068W" 0.0180503424287168 0.0287592158228605 0.48922197027761 2.69833767351076
"3946" "YLL018C-A" 0.0259069783459241 0.0398690784142638 0.79760762968322 2.50891609541418
"3947" "YOR321W" 0.00834043812337151 0.0142985183970378 -0.258841799798839 -3.09837202610409
"3948" "YJL214W" 0.0171291184655239 0.0274049139157391 0.514470541532609 2.72564189621186
"3949" "YNL017C" 0.0669227690821499 0.0944163802750538 1.56054092169704 1.99655325171485
"3950" "YDL140C" 0.00614778367869235 0.0108086000607378 -0.228253991494053 -3.25574910276134
"3951" "YJR090C" 0.00688788766519928 0.0119714561917465 -0.221433107803435 -3.19710266590243
"3952" "YDR319C" 0.0104149294987405 0.0174480073702331 0.345533299370651 2.98366086164793
"3953" "YLR101C" 0.023565473105607 0.0366362464488786 0.750349229159371 2.55878023388272
"3954" "YPL216W" 0.0081983272293622 0.0140659472159684 0.296628727368414 3.10724118093792
"3955" "YLR361C" 0.00794365765342739 0.0136684398655239 0.248207895046074 3.123525346135
"3956" "YJR045C" 0.00627081580042172 0.0109953569998282 0.210606268543317 3.24552550139655
"3957" "YIL022W" 0.00659555566287999 0.0115092358353057 -0.226430694515393 -3.21947659092438
"3958" "YDL247W" 0.0149990545299161 0.0242820625426159 0.556365324853017 2.79471664040629
"3959" "YJL119C" 0.0618927030659256 0.087844336205682 -1.59928066576759 -2.03991001393273
"3960" "YKL116C" 0.00916547093451417 0.0155499250138983 -0.271174867744918 -3.04967885094337
"3961" "YHR136C" 0.046046564166749 0.0672553299350015 1.30036365076425 2.20179598600904
"3962" "YIR044C" 0.0340216527134956 0.0512125292341666 -0.878466666723962 -2.3644619271053
"3963" "YER152C" 0.0079419927837945 0.0136684398655239 -0.284624851478906 -3.12363350504722
"3964" "YPL120W" 0.00968384526340374 0.0163391587488348 0.364057683498227 3.02126641593405
"3965" "YCR094W" 0.00883314286221168 0.01503679953281 -0.293196010920715 -3.06874670589354
"3966" "YFR031C" 0.00705196140977063 0.0122403639009603 -0.233994214567315 -3.18495766685741
"3967" "YFL034C-B" 0.0105039326409548 0.0175701169361101 -0.332983056829787 -2.97926255021335
"3968" "YMR109W" 0.00681103960732419 0.0118575410785873 -0.206167999071144 -3.20289090907032
"3969" "Q0070" 0.0709715452649139 0.0995915592284571 1.55575097548363 1.96377761381803
"3970" "YIL100W" 0.0709715452649139 0.0995915592284571 1.55575097548363 1.96377761381803
"3971" "YLR012C" 0.0709715452649139 0.0995915592284571 1.55575097548363 1.96377761381803
"3972" "YDR034C" 0.00684794003529711 0.0119083529268776 -0.251487333551831 -3.20010343881234
"3973" "YBR107C" 0.0143268317193558 0.0232859958032361 -0.470954873221417 -2.81852624271349
"3974" "YIL176C" 0.0393495454222944 0.0583332712786426 -1.1582445581011 -2.28659820966797
"3975" "YDL160C" 0.00954217987797947 0.0161179810900443 -0.318970477120277 -3.02887832842631
"3976" "YGR109C" 0.0201546183513861 0.0318635846434915 -0.54533660694377 -2.6407465585962
"3977" "YPL091W" 0.00681394940330397 0.0118587009833505 -0.21801032093922 -3.20267055420391
"3978" "YOR286W" 0.00889591693292685 0.0151239835174656 -0.322727518846742 -3.06509089229474
"3979" "YBL047C" 0.00661700195405262 0.0115405030081078 0.207338521463015 3.21780176634822
"3980" "YKL053C-A" 0.0140490121063017 0.0228970197307986 -0.402960171324242 -2.82868849274789
"3981" "YHR101C" 0.013001692442739 0.0213764945866796 0.398457493079618 2.86886142607139
"3982" "YNL090W" 0.0176668598651905 0.0281894139605064 -0.462187689610287 -2.70953455533052
"3983" "YDR108W" 0.00916485736965552 0.0155499250138983 -0.300438984162048 -3.04971341797504
"3984" "YOL156W" 0.0176153646087012 0.0281282985587186 0.623915345143073 2.7110561457973
"3985" "YIL082W" 0.0672996535428476 0.0948702136332708 1.53960781426122 1.99342663971971
"3986" "YDR315C" 0.0140253148084275 0.0228640940634769 0.38864611797616 2.82956442878699
"3987" "YKR051W" 0.0106458963776147 0.0177939330869584 0.291039546642095 2.97232288966911
"3988" "YKR004C" 0.0129183881647507 0.0212502125657026 0.40797228674656 2.87219235936721
"3989" "YEL045C" 0.060037521897418 0.0854395188716355 1.29670616121926 2.05672512341616
"3990" "YML011C" 0.016622205549336 0.0266525928789925 0.429790581187352 2.74128489358221
"3991" "YBR014C" 0.00940927091543215 0.0159222582329946 0.289570930351456 3.03612245506534
"3992" "YDL065C" 0.00764412120576761 0.013184244905914 0.243139432416704 3.14335811751251
"3993" "YJL088W" 0.00677915179029745 0.0118075641672327 -0.294382981870827 -3.20531191903598
"3994" "YHR135C" 0.0070571907219087 0.012246191433084 0.197621163469836 3.18457524585136
"3995" "YLR283W" 0.0125719777514343 0.0207272879157971 0.345278612122489 2.88627451925727
"3996" "YOL029C" 0.0138234821254287 0.022563178658821 -0.34492930122831 -2.837084405182
"3997" "YKL071W" 0.0171787539062242 0.0274776058813004 0.429674865744758 2.72413458373812
"3998" "YFR048W" 0.00982146656182483 0.0165512710580778 -0.277831072374957 -3.01397690394227
"3999" "YBL100W-C" 0.0666449567628862 0.094105613456249 1.45078479105705 1.99886833514134
"4000" "YFL010W-A" 0.0201675690782607 0.0318763558613147 -0.476890240037479 -2.64041057133075
"4001" "YDL217C" 0.0112605868656559 0.0187161481898173 -0.297861823150341 -2.94329526089737
"4002" "YBL102W" 0.00863580035851918 0.0147315269740371 0.249349052356306 3.08041013817065
"4003" "YIL129C" 0.00733470231751427 0.0126940800426398 -0.237186012661669 -3.16467669190461
"4004" "YAL047W-A" 0.0767157749495892 0.106963895933549 1.65471522741214 1.92009537550783
"4005" "YCL051W" 0.010197123633553 0.0171181890712609 0.274865858432322 2.99458335758107
"4006" "YAR007C" 0.00746381240387917 0.0129004651905357 0.223204361612428 3.15567401903391
"4007" "YCR085W" 0.0548514852351293 0.0787444407303524 -1.36483970836606 -2.10641878325384
"4008" "YNL146C-A" 0.0667261003763013 0.0941795358493556 -1.44565384513479 -1.99819122909654
"4009" "YGL173C" 0.00704740939804135 0.0122357092043489 -0.238716179104857 -3.18529078752878
"4010" "YLL067C" 0.0107818005548155 0.0180072859917292 0.278748977617014 2.96576476720002
"4011" "YDR376W" 0.00943416419866223 0.0159561277630942 -0.243375189194729 -3.03475795888691
"4012" "YNL245C" 0.013356548591656 0.0218829303497654 0.407383210273587 2.85490402537906
"4013" "YPL130W" 0.0660133565698499 0.0933346398703172 2.24457951752644 2.00416479013385
"4014" "YNL285W" 0.0747647532364763 0.104510900784835 1.67573270299572 1.93458724297638
"4015" "YOR343C" 0.0510066604372622 0.0737263748520922 1.37863600117614 2.14616511537979
"4016" "YLR130C" 0.00857249168598718 0.0146426215691196 -0.671640057077162 -3.08420808644664
"4017" "YCR086W" 0.0161194445441835 0.0259417973451534 0.512530288946402 2.75726769411776
"4018" "YOR384W" 0.0104673630617172 0.0175179046174863 0.339042700729139 2.98106524159969
"4019" "YNL307C" 0.00756284585267967 0.013057835198794 -0.203091346890844 -3.14887329672206
"4020" "YLR140W" 0.040295676568841 0.0594931880192637 1.09987538757422 2.27382645224563
"4021" "snR80" 0.0755925192966912 0.10553270619696 -1.45223039598188 -1.92839717888273
"4022" "YAL024C" 0.0103639796823588 0.0173670991501002 -0.285884974633238 -2.98619546436941
"4023" "YOR124C" 0.0075760724536216 0.0130772205782566 0.257215246126923 3.14797174881874
"4024" "YML109W" 0.00857787443311761 0.0146479912663679 0.226624689619758 3.08388408621646
"4025" "YNR017W" 0.00850135424782956 0.014540093984131 -0.290491583105474 -3.08850914253188
"4026" "YGR249W" 0.0234077899263699 0.0364084074413486 0.569195528166275 2.56230814722769
"4027" "YDL173W" 0.00887281687991652 0.0150964806315771 0.307868541603107 3.06643319256056
"4028" "YGL093W" 0.00843142174055794 0.0144318056061565 0.268610803136005 3.09277241359121
"4029" "YGL151W" 0.00845828480861761 0.0144702142306424 -0.230835494836512 -3.09113061994864
"4030" "YLL066C" 0.00950718482937408 0.0160713186443838 0.303354743256129 3.03077594918231
"4031" "snR36" 0.0794049602217151 0.110407491980969 -1.27941109193157 -1.9006603124105
"4032" "YLL009C" 0.0160043478097965 0.025788286544751 -0.389125368407928 -2.76099523397308
"4033" "YDR246W-A" 0.0759474918475327 0.106005652158429 1.60789787445536 1.92576157063882
"4034" "YNL253W" 0.0110860092271827 0.0184588120041305 0.304468980555573 2.95137677116218
"4035" "YBR060C" 0.0101941248522547 0.0171175474290171 -0.305686265608275 -2.99473534831159
"4036" "YHR043C" 0.0119181674042979 0.0197289847336727 0.395047897097891 2.91392807036716
"4037" "YIL093C" 0.0104314303026497 0.0174667051548335 -0.314970504854811 -2.98284262852427
"4038" "YNL227C" 0.0114196357279373 0.018947165441259 -0.320428486887745 -2.93603974212006
"4039" "YJR056C" 0.0176297634267529 0.0281370852251323 0.458681994167444 2.71063025012204
"4040" "YEL009C-A" 0.0763076909279041 0.106462980177084 1.32734790705968 1.92309859084007
"4041" "YBR221C" 0.0076670393179317 0.0132202876167394 0.194895301155285 3.14181351558048
"4042" "YPL088W" 0.0154374958694175 0.0249424791251493 0.59503755894725 2.77974525470492
"4043" "YML034C-A" 0.0237297350244333 0.0368653352006275 0.529483265055119 2.55512932426262
"4044" "YDL209C" 0.0132049757839281 0.0216562926995382 0.298709448384039 2.86082055063917
"4045" "YPL269W" 0.0135069607496784 0.0220906343060991 -0.310715258623204 -2.84909778635097
"4046" "YKR055W" 0.0135977722670761 0.0222335981432671 0.321159880911242 2.84562299160068
"4047" "YLR329W" 0.0375765573260793 0.0559712745963595 0.806744322825162 2.31133488153532
"4048" "YNL174W" 0.025189472398961 0.0389297255927246 -0.599348444961561 -2.52371742088486
"4049" "YLR394W" 0.0125220838127321 0.0206502324937972 0.339961806993157 2.88833424406249
"4050" "YPL140C" 0.0102071291413543 0.0171305897492919 0.270755939523237 2.99407655711156
"4051" "YLR250W" 0.00926601422520077 0.0157042137464413 0.22375172990293 3.04404527835034
"4052" "YGR224W" 0.0159822114372763 0.0257639325355312 0.370268393005595 2.76171515490618
"4053" "YOR053W" 0.0536763888570644 0.0772439366262462 1.040714503545 2.11828358330569
"4054" "YGR021W" 0.0111909594290165 0.0186240795178392 -0.260956444826511 -2.94650348294983
"4055" "YOR191W" 0.00825675068461601 0.014162470628935 0.198039770865094 3.10357656965454
"4056" "YCL026C-A" 0.0543275448620733 0.078055219826654 -0.906772666500246 -2.11167943224971
"4057" "YAR031W" 0.0248201078689202 0.0384042444840293 0.574128038499681 2.53149628741835
"4058" "YBR200W" 0.00958024228654686 0.0161780962928729 0.252409632940393 3.02682220763018
"4059" "YMR287C" 0.010140158301025 0.0170400502453906 -0.267522242039291 -2.99747820052448
"4060" "YOR200W" 0.0345119560361244 0.0518551254911176 -0.63568086076715 -2.35682883526183
"4061" "YDR237W" 0.00986840196099165 0.016621803714935 -0.286104193205407 -3.01151399286399
"4062" "YLR086W" 0.00850363093501732 0.0145401865072878 0.255720876888962 3.08837093718096
"4063" "YAL021C" 0.00890899614850163 0.015142284438425 -0.247266970031015 -3.06433242000344
"4064" "YOL036W" 0.00902775553777344 0.0153321850280669 0.228980442317316 3.05749572327094
"4065" "YLR315W" 0.0269797837420623 0.0413996668377316 0.515090090851984 2.48750612742043
"4066" "YKL032C" 0.00873106965635524 0.0148862803471139 0.220099280588266 3.07474674384236
"4067" "YAL051W" 0.00989161240834277 0.0166526011069 0.226093208653936 3.01030032772032
"4068" "YJL126W" 0.0149720005845349 0.024244264312878 0.340164637903928 2.79565445719299
"4069" "YOR205C" 0.0112958706145704 0.0187652578873844 -0.289067631060575 -2.94167697376764
"4070" "YPR124W" 0.010005267002144 0.0168220140652855 0.823756410585014 3.00439786499022
"4071" "YDL001W" 0.0119625761854899 0.0197974129535732 0.322438499654005 2.91200290629615
"4072" "YGR278W" 0.0130244972100136 0.0213978555368932 0.316054536580721 2.86795323974098
"4073" "YHR114W" 0.00989177742302252 0.0166526011069 0.232752519365456 3.0102917092858
"4074" "YCL020W" 0.0562810170683225 0.0805844634845625 -1.23952087001999 -2.09229957488058
"4075" "YMR176W" 0.00914758356406413 0.0155276314675941 0.217914878776386 3.05068753503714
"4076" "YJR046W" 0.00936231192421652 0.0158506045525232 0.225526287374913 3.03870624660422
"4077" "YBR185C" 0.0116329415690378 0.0192860374416232 0.279961654550643 2.92646438004755
"4078" "YMR194C-A" 0.0618511985562816 0.0878104472559015 -1.02830808676151 -2.04028108447457
"4079" "YOR217W" 0.0092352597426935 0.0156561464723247 -0.209996800138279 -3.04576201806345
"4080" "YBL086C" 0.01205486445218 0.0199299780758558 0.346021652347365 2.9080245872288
"4081" "YNL143C" 0.0751881675010457 0.105013021304834 1.38682452561832 1.93141318172299
"4082" "YLR222C-A" 0.0682134854579933 0.0960509302337908 -1.07201844839925 -1.98591175151214
"4083" "YCR028C" 0.0106855710404684 0.0178556847373548 -0.235467085755931 -2.97039984151047
"4084" "YNL019C" 0.0413918866977654 0.0609191727281848 0.713621351257271 2.25937861477077
"4085" "YIL076W" 0.00918979892739124 0.0155831167918594 -0.213877211858097 -3.04831010992544
"4086" "YJL062W-A" 0.0144422061768092 0.0234560359505179 0.364562313716418 2.81436279836613
"4087" "YOR009W" 0.0191273728691645 0.0303422098230053 0.388122813381671 2.668089162073
"4088" "YML010W" 0.00845651627699502 0.0144702142306424 -0.228275043709044 -3.09123854777765
"4089" "YNR004W" 0.0347142560642767 0.0521231726354138 -0.660068141801175 -2.35370946610228
"4090" "YHR102W" 0.00992903412131716 0.0167024276733497 0.288054732315507 3.00834949776871
"4091" "YNL201C" 0.0109022353378558 0.018189855542018 -0.34240274067009 -2.96002116190126
"4092" "YHR056C" 0.00951760942652393 0.0160847845177782 0.219169725960605 3.03020994685179
"4093" "YDR340W" 0.0999042410553313 0.135878075880245 1.31909104402972 1.76942989031211
"4094" "YMR051C" 0.0999042410553313 0.135878075880245 1.31909104402972 1.76942989031211
"4095" "YPL178W" 0.0110690652535278 0.0184381509135129 -0.240466704227874 -2.95216782877921
"4096" "YAR030C" 0.0802669062220064 0.111487494799228 -1.21576602982213 -1.89455726060807
"4097" "YKL031W" 0.0580345590797652 0.0829137552958777 1.09878083264821 2.07542797791861
"4098" "YKL160W" 0.00985268979390347 0.0165996128333032 -0.222321153946761 -3.01233718433731
"4099" "YOL130W" 0.00952424258568316 0.0160918375505008 -0.317975093439148 -3.02985012058338
"4100" "YOL027C" 0.0087222115874572 0.014875054276628 0.188068573126681 3.07527072280455
"4101" "snR46" 0.0593051324859676 0.0845075531960793 -1.12394888526509 -2.063495953763
"4102" "YDR170W-A" 0.0954158527842723 0.130288146298207 1.31612216336638 1.79594648939056
"4103" "YER082C" 0.00968560954264468 0.0163391587488348 -0.24594150401961 -3.02117231683449
"4104" "YHR189W" 0.0247319857907851 0.0382950653356961 0.440308251417828 2.5333686517519
"4105" "YLR073C" 0.0221064682539236 0.0346147714976468 -0.453671905987448 -2.59233365726117
"4106" "YDR128W" 0.00967519772204995 0.0163300163822628 0.216236170080497 3.02172788499199
"4107" "YDR351W" 0.0103065079950889 0.0172885064881722 0.275308596340521 2.98906937217746
"4108" "YNL331C" 0.0174060419537731 0.0278207491965755 0.365326522922614 2.71728629417787
"4109" "YLR205C" 0.0104789942594854 0.0175328850244382 0.354373419798448 2.98049120790946
"4110" "YFL038C" 0.00877329302987195 0.0149465841149537 0.192914767781223 3.0722563627756
"4111" "YHL009C" 0.0174307659673708 0.02785346139681 0.368137704378172 2.71654662418761
"4112" "YGL075C" 0.0198589504970729 0.0314265249520685 0.398885102062051 2.64847487803088
"4113" "YPR146C" 0.0421588725026434 0.0619226187499536 -0.689422492311567 -2.24948318368729
"4114" "YCR054C" 0.0135008861212505 0.0220862208065069 0.284482035262 2.84933104446152
"4115" "YJR113C" 0.011070782144341 0.0184381509135129 0.261920897545516 2.95208761835149
"4116" "YCL046W" 0.0301269152909575 0.0457787023867506 -0.589511854020045 -2.42911831987611
"4117" "YIL156W-A" 0.0516150710594754 0.0744741497289564 0.882304110344243 2.13969336809405
"4118" "YOL137W" 0.0132603732435245 0.0217416946764755 -0.289350831277036 -2.85865043744814
"4119" "YJL028W" 0.0977861832629942 0.133302190228487 1.44975225895219 1.78180770879143
"4120" "YAL020C" 0.0164334861328854 0.0264082206537304 -0.364646556577445 -2.74722811916685
"4121" "YML104C" 0.0101913463591448 0.0171172754509693 -0.235052480754541 -2.99487621348176
